id,product_id,product_tmpl_id,product_uom_id,is_favorite,company_id,location_id,warehouse_id,storage_category_id,cyclic_inventory_frequency,lot_id,lot_properties,sn_duplicated,package_id,owner_id,quantity,reserved_quantity,available_quantity,in_date,tracking,on_hand,product_categ_id,inventory_quantity,inventory_quantity_auto_apply,inventory_diff_quantity,inventory_date,last_count_date,inventory_quantity_set,is_outdated,user_id,display_name,create_uid,create_date,write_uid,write_date,value,currency_id,accounting_date,cost_method,dummy_id,image_1920,product_reference_code
55341,"[19893, '[34 101 2414 903 0001] 7425850181786 CamiHoS/m S 55']","[19893, '[34 101 2414 903 0001] 7425850181786 CamiHoS/m S 55']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,34 101 2414 903 0001
55355,"[17814, '[30 1 1 918 41 0009] 7424667585756 TOBILLERA HOMBRE CORTA MODA 3PACK AZUL GRIS T-3-PACK-H']","[17814, '[30 1 1 918 41 0009] 7424667585756 TOBILLERA HOMBRE CORTA MODA 3PACK AZUL GRIS T-3-PACK-H']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[38, 'TOBILLERA ACTIVE CUSHION MODA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 23:35:26,0.0,"[165, 'GTQ']",False,average,,False,30 1 1 918 41 0009
55357,"[17509, '[10 11 33 03 814 0872] 7424667561347 JEANS HOMBRE SLIM MEDIUM RISE INDIGO OSCURO T-34']","[17509, '[10 11 33 03 814 0872] 7424667561347 JEANS HOMBRE SLIM MEDIUM RISE INDIGO OSCURO T-34']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[25, 'VINTAGE']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-13 02:22:52,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 03 814 0872
55366,"[14802, '[34 101 1614 900 0004] 7424619018059 CAMISETA HOMBRE C/V SLIM FIT NARANJA MARTE T-S']","[14802, '[34 101 1614 900 0004] 7424619018059 CAMISETA HOMBRE C/V SLIM FIT NARANJA MARTE T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55375,"[14920, '[34 101 1614 500 0001] 7424625711371 CAMISETA MUJER C/V SLIM FIT AZUL MARINERO T-S']","[14920, '[34 101 1614 500 0001] 7424625711371 CAMISETA MUJER C/V SLIM FIT AZUL MARINERO T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55380,"[15549, '[34 101 1614 500 0001] 7424645100841 CAMISETA MUJER C/V SLIM FIT AGUAMARINA T-S']","[15549, '[34 101 1614 500 0001] 7424645100841 CAMISETA MUJER C/V SLIM FIT AGUAMARINA T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55381,"[16070, '[10 11 33 07 711 0119] 7424645177775 JEANS MUJER SKINNY HIGH RISE NEGRO T-27']","[16070, '[10 11 33 07 711 0119] 7424645177775 JEANS MUJER SKINNY HIGH RISE NEGRO T-27']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[26, 'COLORS']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 711 0119
55383,"[16071, '[10 11 33 07 711 0119] 7424645177782 JEANS MUJER SKINNY HIGH RISE NEGRO T-28']","[16071, '[10 11 33 07 711 0119] 7424645177782 JEANS MUJER SKINNY HIGH RISE NEGRO T-28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[26, 'COLORS']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 711 0119
55388,"[18951, '[34 101 1014 902 0001] 7424675647989 CAMISETA HOMBRE C/R CLASSIC FIT AZUL T-S']","[18951, '[34 101 1014 902 0001] 7424675647989 CAMISETA HOMBRE C/R CLASSIC FIT AZUL T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 18:47:00,0.0,"[165, 'GTQ']",False,average,,False,34 101 1014 902 0001
55389,"[17810, '[30 1 1 518 41 0014] 7424667585602 TOBILLERA MUJER CORTA MODA 3PACK AZUL GRIS T-3-PACK-D']","[17810, '[30 1 1 518 41 0014] 7424667585602 TOBILLERA MUJER CORTA MODA 3PACK AZUL GRIS T-3-PACK-D']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[38, 'TOBILLERA ACTIVE CUSHION MODA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:18:26,0.0,"[165, 'GTQ']",False,average,,False,30 1 1 518 41 0014
55391,"[19240, '[34 101 1614 900 0004] 7424675659463 CAMISETA HOMBRE C/V SLIM FIT CORINTO T-L']","[19240, '[34 101 1614 900 0004] 7424675659463 CAMISETA HOMBRE C/V SLIM FIT CORINTO T-L']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55394,"[15277, '[34 101 1614 900 0004] 7424641022185 CAMISETA HOMBRE C/V SLIM FIT VINTAGE KHAKI HEATHER T-M']","[15277, '[34 101 1614 900 0004] 7424641022185 CAMISETA HOMBRE C/V SLIM FIT VINTAGE KHAKI HEATHER T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55395,"[19241, '[34 101 1614 900 0004] 7424675659470 CAMISETA HOMBRE C/V SLIM FIT CORINTO T-M']","[19241, '[34 101 1614 900 0004] 7424675659470 CAMISETA HOMBRE C/V SLIM FIT CORINTO T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55396,"[18950, '[34 101 1014 902 0001] 7424675647972 CAMISETA HOMBRE C/R CLASSIC FIT AZUL T-M']","[18950, '[34 101 1014 902 0001] 7424675647972 CAMISETA HOMBRE C/R CLASSIC FIT AZUL T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 18:47:00,0.0,"[165, 'GTQ']",False,average,,False,34 101 1014 902 0001
55400,"[19243, '[34 101 1614 900 0004] 7424675659494 CAMISETA HOMBRE C/V SLIM FIT CORINTO T-XL']","[19243, '[34 101 1614 900 0004] 7424675659494 CAMISETA HOMBRE C/V SLIM FIT CORINTO T-XL']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:12:03,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55401,"[18388, '[34 101 1614 500 0001] 7424675625789 CAMISETA MUJER C/V SLIM FIT CHOCOLATE T-S']","[18388, '[34 101 1614 500 0001] 7424675625789 CAMISETA MUJER C/V SLIM FIT CHOCOLATE T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 00:08:00,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55402,"[15547, '[34 101 1614 500 0001] 7424645100827 CAMISETA MUJER C/V SLIM FIT AGUAMARINA T-L']","[15547, '[34 101 1614 500 0001] 7424645100827 CAMISETA MUJER C/V SLIM FIT AGUAMARINA T-L']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55404,"[19985, '[34 101 1614 500 0001] 7425860524108 CamiMujeC/v XS 09']","[19985, '[34 101 1614 500 0001] 7425860524108 CamiMujeC/v XS 09']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55406,"[16072, '[10 11 33 07 711 0119] 7424645177799 JEANS MUJER SKINNY HIGH RISE NEGRO T-29']","[16072, '[10 11 33 07 711 0119] 7424645177799 JEANS MUJER SKINNY HIGH RISE NEGRO T-29']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[26, 'COLORS']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 711 0119
55407,"[18390, '[34 101 1614 500 0001] 7424675625833 CAMISETA MUJER C/V SLIM FIT CHAMPAGNE T-M']","[18390, '[34 101 1614 500 0001] 7424675625833 CAMISETA MUJER C/V SLIM FIT CHAMPAGNE T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 00:08:00,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55408,"[18952, '[34 101 1014 902 0001] 7424675647996 CAMISETA HOMBRE C/R CLASSIC FIT AZUL T-XL']","[18952, '[34 101 1014 902 0001] 7424675647996 CAMISETA HOMBRE C/R CLASSIC FIT AZUL T-XL']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 18:47:00,0.0,"[165, 'GTQ']",False,average,,False,34 101 1014 902 0001
55411,"[18968, '[34 101 1614 900 0004] 7424675648474 CAMISETA HOMBRE C/V SLIM FIT AZUL T-L']","[18968, '[34 101 1614 900 0004] 7424675648474 CAMISETA HOMBRE C/V SLIM FIT AZUL T-L']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55412,"[18378, '[34 101 1614 900 0004] 7424675625642 CAMISETA HOMBRE C/V SLIM FIT CHOCOLATE T-L']","[18378, '[34 101 1614 900 0004] 7424675625642 CAMISETA HOMBRE C/V SLIM FIT CHOCOLATE T-L']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 17:59:42,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55419,"[19872, '[34 101 1614 900 0004] 7425850171299 CamiHoC/vSlim M 39']","[19872, '[34 101 1614 900 0004] 7425850171299 CamiHoC/vSlim M 39']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 19:06:16,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55422,"[19981, '[34 101 1614 500 0001] 7425860524061 CamiMujeC/v L 09']","[19981, '[34 101 1614 500 0001] 7425860524061 CamiMujeC/v L 09']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55424,"[15613, '[34 101 1014 902 0001] 7424645111526 CAMISETA HOMBRE C/R CLASSIC FIT AGUAMARINA T-XL']","[15613, '[34 101 1014 902 0001] 7424645111526 CAMISETA HOMBRE C/R CLASSIC FIT AGUAMARINA T-XL']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,3.0,0.0,3.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,3.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1014 902 0001
55426,"[14630, '[30 1 1 518 31 0001] 7423398638182 CalcMujeCort 3-PACK-D 09']","[14630, '[30 1 1 518 31 0001] 7423398638182 CalcMujeCort 3-PACK-D 09']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[27, 'CALCETA DEPORTIVA MEDIA TOALLA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:18:26,2.67,"[165, 'GTQ']",False,average,,False,30 1 1 518 31 0001
55427,"[18380, '[34 101 1614 900 0004] 7424675625666 CAMISETA HOMBRE C/V SLIM FIT CHOCOLATE T-S']","[18380, '[34 101 1614 900 0004] 7424675625666 CAMISETA HOMBRE C/V SLIM FIT CHOCOLATE T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 17:59:42,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55429,"[19916, '[34 101 1614 900 0004] 7425860502359 CamiHoC/vSlim M 51']","[19916, '[34 101 1614 900 0004] 7425860502359 CamiHoC/vSlim M 51']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 19:06:16,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55433,"[19877, '[34 101 1614 900 0004] 7425850175617 CamiHoC/vSlim M 55']","[19877, '[34 101 1614 900 0004] 7425850175617 CamiHoC/vSlim M 55']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55434,"[14629, '[30 1 1 518 31 0001] 7423398638175 CalcMujeCort 3-PACK-D 02']","[14629, '[30 1 1 518 31 0001] 7423398638175 CalcMujeCort 3-PACK-D 02']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[27, 'CALCETA DEPORTIVA MEDIA TOALLA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 18:47:00,1.86,"[165, 'GTQ']",False,average,,False,30 1 1 518 31 0001
55436,"[19848, '[34 101 1614 900 0004] 7425850167292 CamiHoC/vSlim S 09']","[19848, '[34 101 1614 900 0004] 7425850167292 CamiHoC/vSlim S 09']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,4.0,0.0,4.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,4.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55437,"[15260, '[34 101 1614 500 0001] 7424641020372 CAMISETA MUJER C/V T-M PINK HEATHER']","[15260, '[34 101 1614 500 0001] 7424641020372 CAMISETA MUJER C/V T-M PINK HEATHER']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,2.0,0.0,2.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,2.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55438,"[17976, '[34 101 1614 500 0001] 7424667596851 CAMISETA MUJER C/V SLIM FIT BABY BLUE T-M']","[17976, '[34 101 1614 500 0001] 7424667596851 CAMISETA MUJER C/V SLIM FIT BABY BLUE T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55439,"[16736, '[34 101 1614 500 0001] 7424659580233 CAMISETA MUJER C/V SLIM FIT AMARILLO T-M']","[16736, '[34 101 1614 500 0001] 7424659580233 CAMISETA MUJER C/V SLIM FIT AMARILLO T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 01:41:44,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
55440,"[16738, '[34 101 1614 500 0001] 7424659580257 CAMISETA MUJER C/V SLIM FIT AMARILLO T-XL']","[16738, '[34 101 1614 500 0001] 7424659580257 CAMISETA MUJER C/V SLIM FIT AMARILLO T-XL']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:32,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-07 00:08:00,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 500 0001
